"id","name","lastname","phone","street","city","buildingNumber"
"638","Józefina","Przybylski","86-770-45-46","ul. Błaszczyk 60173","Ujście","68"
"639","Agnieszka","Grzegorczyk","16-847-52-97","ul. Kostrzewa 1948","Gniewkowo","24"
"640","Sara","Rogowski","34-654-61-35","al. Zabłocki 1963","Kłecko","54"
"641","Albert","Stolarczyk","41-912-71-18","al. Zaręba 07239","Łaziska Górne","91"
"642","Sabina","Karczewski","33-454-56-57","al. Kuc 7399","Radłów","6"
"643","Pantaleon","Smoliński","84-891-99-15","ul. Broda 66129","Wąbrzeźno","29"
"644","Ruta","Krupa","52-385-76-60","al. Marciniak 14160","Mosina","66"
"645","Walgierz","Adamus","86-056-97-67","ul. Ruciński 22779","Rajgród","3"
"646","Piotr","Krupa","43-917-42-11","ul. Leśniewski 99048","Gdańsk","6"
"647","Filip","Niemiec","95-818-06-91","ul. Sobieraj 5241","Lębork","44"
"648","Karolina","Lis","48-685-38-88","al. Łukasiewicz 786","Rypin","70"
"649","Edyta","Czarnecki","17-742-83-10","ul. Słowiński 42340","Kłobuck","39"
"650","Olimpia","Szczepanik","67-763-67-78","al. Drabik 29158","Lądek-Zdrój","60"
"651","Jerzy","Witek","15-590-24-83","al. Królikowski 1853","Czerniejewo","10"
"652","Marcin","Rosa","71-673-13-49","ul. Maćkowiak 0256","Jordanów","96"
"653","Kornelia","Dubiel","17-391-77-55","ul. Furman 49045","Łódź","69"
"654","Marek","Gąsiorowski","67-279-05-93","al. Klimek 44548","Ząbki","30"
"655","Gabriel","Frączek","22-615-68-14","ul. Łukasiewicz 1632","Łęczna","68"
"656","Patryk","Różański","12-728-15-05","ul. Jagiełło 13875","Chojnice","67"
"657","Ernest","Gajewski","16-769-26-50","al. Kałuża 73430","Miłomłyn","94"
"658","Krzysztof","Tarnowski","58-952-46-10","ul. Dubiel 8033","Pińczów","45"
"659","Alina","Stachowicz","52-685-71-72","ul. Żak 8911","Halinów","6"
"660","Koralia","Młynarczyk","61-078-93-98","al. Janowski 964","Złoczew","66"
"661","Hanna","Rudnicki","22-400-99-28","ul. Różycki 633","Świnoujście","90"
"662","Franciszka","Cieślak","22-079-95-40","al. Lipka 7781","Nowa Sól","87"
"663","Klementyna","Rogala","86-712-37-73","ul. Szczerba 899","Nowa Sól","73"
"664","Beatrycze","Marczak","76-925-10-16","ul. Czerwiński 689","Trzemeszno","90"
"665","Jakubina","Cebula","22-739-01-34","ul. Wiącek 029","Żory","4"
"666","Izabela","Sołtysiak","48-133-05-51","ul. Tomczyk 4130","Brańsk","59"
"667","Korneliusz","Wasilewski","95-542-85-92","al. Paczkowski 52462","Trzcianka","44"
"668","Karol","Domagała","67-522-08-90","ul. Rudnicki 01500","Kościerzyna","1"
"669","Ariadna","Piechota","41-524-83-06","al. Malinowski 96266","Łaziska Górne","41"
"670","Natalia","Kaczmarski","62-835-27-65","al. Czech 56643","Leśna","43"
"671","Borys","Czapla","18-789-52-06","al. Maj 308","Skwierzyna","84"
"672","Aleksandra","Kowalik","13-391-90-28","al. Michałowski 57451","Miastko","28"
"673","Kornel","Kosowski","67-096-58-81","ul. Górecki 325","Biała Podlaska","23"
"674","Natan","Jakubowski","75-965-08-45","ul. Maciąg 275","Pabianice","15"
"675","Patrycy","Wróblewski","17-936-74-12","al. Budziński 970","Łosice","13"
"676","Agaton","Dudzik","54-163-28-00","ul. Gołębiowski 8043","Żagań","0"
"677","Larysa","Janowski","85-886-95-00","ul. Baranowski 73984","Brzeszcze","22"
"678","Agrypina","Drabik","29-208-11-69","al. Pietrzak 0339","Strzelno","36"
"679","Julia","Kołakowski","16-395-87-30","ul. Kasprzyk 0331","Kamienna Góra","3"
"680","Tamara","Młynarczyk","23-295-57-38","al. Olejnik 75847","Radziejów","56"
"681","Wiara","Wierzbicki","54-075-38-98","al. Kuś 07670","Człuchów","10"
"682","Regina","Kita","71-226-13-48","al. Kałuża 542","Krzepice","22"
"683","Greta","Król","76-667-55-68","ul. Pałka 9945","Ciechocinek","24"
"684","Alan","Wojtas","17-033-69-83","ul. Cieślik 1313","Wieluń","90"
"685","Barbara","Chrzanowski","56-993-22-53","ul. Puchalski 710","Gdynia","35"
"686","Paulina","Żak","71-585-76-73","al. Ślusarczyk 80473","Janów Lubelski","35"
"687","Klara","Jędrzejczyk","13-990-84-35","ul. Knapik 93371","Barwice","57"
"688","Hipolit","Bielecki","71-069-08-77","ul. Cygan 24051","Mrocza","55"
"689","Witalis","Modzelewski","25-349-35-70","ul. Zielonka 1025","Radzyń Podlaski","71"
"690","Gloria","Jagodziński","12-325-14-44","al. Bartkowiak 1100","Mrągowo","67"
"691","Onufry","Długosz","42-170-48-76","ul. Skrzypczak 86420","Maków Mazowiecki","79"
"692","Cyra","Modzelewski","18-107-38-73","al. Wilczyński 2059","Mikołajki","44"
"693","Stanisław","Szwed","74-142-14-97","al. Klimek 337","Braniewo","79"
"694","Aleksander","Rak","63-665-40-02","ul. Kotowski 277","Józefów (powiat biłgorajski)","17"
"695","Andżelika","Zielonka","14-927-02-69","al. Zajączkowski 43291","Konin","22"
"696","Anatol","Głogowski","91-876-04-16","al. Lech 4052","Wronki","83"
"697","Henryk","Marczak","54-437-19-98","al. Tkaczyk 8990","Łochów","71"
"698","Walery","Słowiński","34-600-42-28","al. Antczak 62622","Knurów","29"
"699","Zachariasz","Tomala","44-749-78-29","al. Stachowicz 7675","Trzcianka","77"
"700","Feliks","Skiba","84-527-11-64","al. Czajkowski 835","Ińsko","22"
"701","Gabriel","Pałka","58-719-22-66","al. Augustyniak 063","Lubliniec","98"
"702","Waleria","Kogut","77-668-40-65","ul. Witek 0556","Żelechów","61"
"703","Apollinary","Janas","32-559-05-50","ul. Mróz 7249","Kołobrzeg","33"
"704","Brygida","Gałka","59-578-31-25","ul. Kozłowski 2544","Iłowa","80"
"705","Eleazar","Tokarski","61-558-71-17","al. Prus 4283","Olecko","30"
"706","Sylwia","Mroczkowski","29-878-59-22","al. Rojek 525","Tarnów","33"
"707","Beniamin","Mroczek","34-650-54-48","al. Szczepanik 2701","Głubczyce","9"
"708","Platon","Jędrzejczyk","85-195-45-34","ul. Buczkowski 675","Zakroczym","14"
"709","Benedykt","Szafrański","59-201-19-45","ul. Jagodziński 67278","Kąty Wrocławskie","68"
"710","Konstancja","Ciesielski","81-805-62-57","al. Woliński 514","Stalowa Wola","61"
"711","Gerald","Wolak","12-940-35-41","al. Urbański 15913","Łapy","56"
"712","Helena","Buczek","48-114-92-12","ul. Augustyn 781","Suchedniów","86"
"713","Lilia","Sawicki","29-662-66-90","al. Kuc 684","Byczyna","93"
"714","Daria","Cichoń","23-756-11-21","ul. Kłosowski 93763","Zwierzyniec","44"
"715","Jakubina","Różański","44-937-11-76","ul. Sikorski 2028","Żabno","30"
"716","Maurycy","Kołodziejczyk","89-603-60-43","al. Kiełbasa 955","Muszyna","45"
"717","Juliusz","Janas","94-598-52-53","ul. Lech 78230","Łęknica","5"
"718","Monika","Mazurek","82-837-73-68","ul. Przybysz 946","Sępopol","83"
"719","Fabian","Szymkowiak","85-393-63-57","al. Osiński 5497","Raciąż","4"
"720","Penelopa","Kaźmierczak","87-348-02-68","ul. Rybak 85344","Trzcińsko-Zdrój","55"
"721","Gertruda","Sieradzki","46-636-35-71","ul. Skibiński 88311","Górowo Iławeckie","87"
"722","Terencjusz","Furman","86-473-05-89","al. Płonka 937","Tyczyn","35"
"723","Wilfryd","Marszałek","65-370-09-56","ul. Adamiec 8601","Prószków","58"
"724","Szczepan","Urbańczyk","77-810-85-17","al. Zarzycki 256","Leśna","46"
"725","Ambroży","Grudzień","83-378-58-12","al. Kasprzak 2383","Uniejów","45"
"726","Filipa","Kołodziejczyk","71-085-40-29","ul. Kruk 753","Miejska Górka","23"
"727","Izaak","Szczerba","76-661-87-37","al. Szczerba 2588","Ciechanowiec","67"
"728","Łucja","Świerczyński","61-308-62-30","al. Kaczmarczyk 05885","Krynica Morska","6"
"729","Judyta","Tomczak","22-810-26-55","ul. Motyka 352","Glinojeck","25"
"730","Nikodem","Wilk","67-195-06-10","ul. Sobolewski 3255","Grybów","93"
"731","Eleonora","Zarzycki","13-741-98-79","al. Dąbek 53469","Szczyrk","22"
"732","Filemon","Krukowski","87-732-52-91","ul. Maciejewski 41589","Ustrzyki Dolne","27"
"733","Józefina","Niedzielski","23-631-77-55","al. Sikora 71733","Stąporków","54"
"734","Laurenty","Zarzycki","18-746-52-44","al. Borek 131","Pasym","17"
"735","Kornel","Ratajczak","89-823-94-55","ul. Sitek 06607","Góra","46"
"736","Walter","Barański","86-128-67-79","ul. Stolarczyk 79033","Zielonka","60"
"737","Alan","Białek","18-903-39-86","ul. Pawlicki 9443","Bełchatów","13"
"738","Wanda","Szczepański","41-780-44-97","al. Leśniewski 788","Kowalewo Pomorskie","90"
"739","Jakub","Cygan","85-537-26-94","al. Rudnicki 79939","Wołczyn","40"
"740","Alina","Świątek","33-423-49-94","al. Kłosowski 8337","Dobrzany","34"
"741","Karolina","Dudek","87-232-62-09","al. Jaworski 6151","Trzcińsko-Zdrój","72"
"742","Wilhelmina","Tomczak","95-423-03-02","ul. Grzybowski 334","Wieleń","30"
"743","Michalina","Kos","32-418-63-07","ul. Nowak 33460","Karpacz","25"
"744","Diana","Cebula","17-788-62-84","al. Aleksandrowicz 992","Krotoszyn","87"
"745","Zuzanna","Klimek","61-097-53-72","ul. Drozdowski 21215","Tykocin","39"
"746","Serafin","Sobczyk","32-392-12-84","ul. Pilch 676","Gliwice","63"
"747","Sylwester","Michałowski","42-698-16-29","ul. Drozd 192","Kowalewo Pomorskie","40"
"748","Joanna","Kałuża","14-606-93-14","ul. Lach 2202","Głuszyca","84"
"749","Weronika","Bieniek","67-656-21-53","ul. Szatkowski 4899","Ząbkowice Śląskie","6"
"750","Cyrus","Szafrański","32-024-15-12","ul. Jankowiak 618","Brwinów","96"
"751","Agata","Młynarczyk","42-765-35-23","al. Tomczak 46510","Jasień","58"
"752","Natan","Woliński","83-973-95-09","al. Paluch 426","Rawicz","79"
"753","Błażej","Dąbrowski","74-901-50-39","al. Biernacki 43026","Radłów","31"
"754","Eleazar","Wilk","63-138-62-11","al. Czapla 091","Szydłowiec","83"
"755","Samuel","Florek","94-802-77-41","al. Filipek 92855","Lubartów","21"
"756","Edmund","Cebula","82-922-37-16","al. Ziółkowski 228","Kock","81"
"757","Jerzy","Pasternak","34-040-16-36","ul. Dąbkowski 64236","Żerków","0"
"758","Marek","Nowak","61-609-09-10","al. Nawrocki 9882","Węgorzewo","94"
"759","Randolf","Komorowski","23-776-66-98","ul. Cholewa 36177","Książ Wielkopolski","91"
"760","Kwintyn","Bogusz","58-432-65-47","ul. Szostak 81586","Ciechanów","89"
"761","Filip","Kmieć","89-704-53-90","ul. Wróbel 4135","Hrubieszów","81"
"762","Prokul","Nowaczyk","29-614-67-81","al. Jagiełło 07353","Baranów Sandomierski","15"
"763","Onufry","Marciniak","81-793-21-59","ul. Koza 04730","Rydzyna","65"
"764","Innocenty","Rzepka","89-095-57-21","ul. Pałka 17860","Łaskarzew","8"
"765","Ansgary","Skiba","15-298-01-51","al. Warchoł 114","Hrubieszów","26"
"766","Ilona","Kawa","81-635-32-33","ul. Szczepański 478","Lądek-Zdrój","83"
"767","Herbert","Skalski","94-925-96-87","al. Stasiak 1042","Oleszyce","86"
"768","Tekla","Urban","68-980-10-81","ul. Sobieraj 8582","Wągrowiec","40"
"769","Olimpia","Bartczak","75-203-32-05","al. Lisowski 2555","Jaworzyna Śląska","34"
"770","Daniel","Zych","41-785-84-16","al. Leszczyński 66888","Uniejów","85"
"771","Kira","Grzywacz","75-882-81-66","ul. Marchewka 905","Kolno","51"
"772","Arkadiusz","Gil","56-610-75-59","ul. Krakowiak 63800","Grójec","59"
"773","Gilbert","Jackowski","24-641-37-86","al. Baranowski 3915","Brwinów","6"
"774","Osmund","Pietrzak","75-983-52-22","ul. Modzelewski 55603","Brzeszcze","70"
"775","Agnieszka","Flis","89-940-45-33","ul. Długosz 04220","Staszów","43"
"776","Benedykt","Robak","48-868-33-25","al. Panek 183","Zakroczym","53"
"777","Robert","Mazurkiewicz","71-434-00-41","ul. Podgórski 14848","Mieroszów","27"
"778","Gwido","Górski","25-064-54-54","al. Kiełbasa 781","Bobowa","69"
"779","Galfryd","Puchalski","52-819-83-12","al. Biernacki 1927","Radzyń Podlaski","63"
"780","Feliks","Polak","71-147-66-25","al. Andrzejewski 32764","Bielsko-Biała","38"
"781","Andżelika","Maciejewski","84-608-31-81","ul. Chmielewski 746","Bisztynek","38"
"782","Agnieszka","Skalski","59-323-18-21","ul. Banasik 081","Żarki","8"
"783","Marceli","Paczkowski","43-599-28-24","ul. Stachowiak 776","Biskupiec","43"
"784","Monika","Wroński","76-583-90-59","ul. Łuczak 8474","Jastrzębie-Zdrój","92"
"785","Penelopa","Góral","34-042-81-35","ul. Golec 228","Gryfów Śląski","23"
"786","Dominik","Duszyński","56-015-09-14","ul. Konieczny 595","Janikowo","45"
"787","Antoni","Bagiński","82-633-37-08","ul. Bednarz 728","Kcynia","50"
"788","Lea","Piekarski","29-873-78-43","al. Cygan 3577","Szczuczyn","2"
"789","Klementyna","Motyka","84-492-86-55","al. Rybicki 3037","Koło","8"
"790","Łukasz","Lewandowski","41-392-18-84","al. Skowronek 134","Sulejówek","98"
"791","Franciszka","Urbanowicz","15-017-51-01","al. Dąbkowski 26613","Obrzycko","50"
"792","Laurenty","Tomczak","46-713-88-07","al. Malinowski 0633","Jedwabne","5"
"793","Diana","Wojtas","62-191-77-63","al. Ostrowski 8334","Dobrodzień","38"
"794","Arseniusz","Ciszewski","63-957-54-09","al. Woźniak 7745","Józefów (powiat biłgorajski)","56"
"795","Gabriela","Matusiak","12-100-96-72","al. Gawlik 683","Sędziszów","14"
"796","Klarencjusz","Andrzejczak","23-968-08-41","ul. Frąckowiak 82666","Drezdenko","49"
"797","Gonsalwy","Lipiński","94-003-96-77","ul. Zawadzki 60866","Trzebiatów","54"
"798","Walentyn","Pilarski","58-466-90-80","ul. Węgrzyn 6174","Czechowice-Dziedzice","76"
"799","Korneli","Jagodziński","23-900-23-81","al. Kucharczyk 29363","Kraków","93"
"800","Edward","Mazurkiewicz","65-253-90-18","al. Skrzypczak 4878","Żagań","23"
"801","Wirginia","Musiał","89-500-62-27","ul. Domański 0821","Myślibórz","37"
"802","Bertrand","Graczyk","94-145-07-06","al. Kotowski 09922","Chmielnik","85"
"803","Seweryn","Jasiński","55-114-41-40","al. Kaźmierczak 746","Góra","62"
"804","Alfred","Łukaszewski","85-247-01-87","ul. Niemczyk 9986","Złoczew","22"
"805","Maurycy","Filipiak","76-824-93-15","al. Konieczny 7738","Solec Kujawski","15"
"806","Wilfryd","Owczarek","33-781-86-20","al. Michalak 3984","Tychy","96"
"807","Borys","Szcześniak","48-233-63-42","ul. Kałuża 9737","Babimost","19"
"808","Edwin","Serafin","17-030-48-16","al. Koper 61219","Sobótka","18"
"809","Eleonora","Krupa","13-015-80-18","ul. Baranowski 562","Gołańcz","84"
"810","Walter","Pawlicki","62-537-03-31","al. Gołębiowski 463","Mława","33"
"811","Ewelina","Dudzik","44-570-65-57","ul. Kulesza 53893","Kołaczyce","87"
"812","Gertruda","Żukowski","23-810-14-51","ul. Kostrzewa 8080","Łaszczów","64"
"813","Leonid","Malec","34-398-93-84","al. Makowski 13398","Szczytno","13"
"814","Daniel","Kosowski","44-187-20-06","al. Golec 9430","Pasym","55"
"815","Zofia","Drozd","14-542-53-52","al. Kuś 96846","Lądek-Zdrój","89"
"816","Bazyli","Szostak","91-785-26-58","ul. Matusiak 71576","Rzeszów","62"
"817","Adrian","Nowakowski","14-560-43-50","al. Drabik 79838","Opoczno","55"
"818","Sara","Sadowski","25-504-49-22","al. Mrozek 664","Skała","12"
"819","Sebastian","Gwóźdź","56-552-59-19","ul. Małecki 154","Reda","9"
"820","Rufina","Lipski","24-955-06-35","ul. Kaczor 2919","Niemodlin","29"
"821","Klemens","Kawa","13-860-03-06","al. Kamiński 09457","Ostrołęka","37"
"822","Julia","Grochowski","18-742-59-21","ul. Kawecki 33582","Ujazd","58"
"823","Nazary","Walczak","34-900-69-53","ul. Kita 563","Reszel","92"
"824","Ewelina","Radomski","71-175-03-82","ul. Kubacki 8141","Pszczyna","97"
"825","Konstantyn","Karpiński","22-806-94-40","al. Bielak 844","Wągrowiec","59"
"826","Marta","Kozłowski","74-993-97-15","al. Masłowski 440","Białogard","0"
"827","Wanda","Lach","68-636-76-96","al. Żyła 8636","Węgorzewo","76"
"828","Oleg","Sienkiewicz","16-543-62-07","ul. Pawlicki 6109","Zagórów","20"
"829","Katarzyna","Wojciechowski","42-462-95-22","ul. Matusiak 66772","Malbork","79"
"830","Apollinary","Stefaniak","84-694-71-79","al. Zaborowski 6116","Raciąż","47"
"831","Diana","Kołodziejczyk","41-300-46-03","ul. Kozak 80510","Iłowa","41"
"832","Gabriel","Wysocki","91-870-04-22","al. Surma 78161","Nowe","14"
"833","Walerian","Żak","77-796-46-30","ul. Kowalczuk 765","Sandomierz","14"
"834","Małgorzata","Gołębiewski","87-650-82-34","al. Chojnowski 340","Bytom Odrzański","37"
"835","Filemon","Gadomski","86-436-59-57","al. Głogowski 66472","Leszno","40"
"836","Daniel","Brzeziński","23-622-66-26","ul. Karaś 721","Ostrzeszów","76"
"837","Arseniusz","Walkowiak","12-413-94-57","ul. Robak 023","Pszczyna","15"
"838","Salomon","Głąb","48-987-92-02","al. Sochacki 825","Czarnków","4"
"839","Alwar","Chrzanowski","77-777-18-49","ul. Raczyński 5610","Szczuczyn","48"
"840","Małgorzata","Marszałek","94-226-61-21","al. Szeląg 023","Pleszew","44"
"841","Magnus","Szcześniak","56-908-22-19","ul. Kubicki 391","Zwoleń","35"
"842","Aida","Kasperek","41-840-61-72","al. Marciniak 066","Nisko","30"
"843","Nadzieja","Januszewski","48-458-68-26","al. Kobus 031","Góra Kalwaria","43"
"844","Polikarp","Jurkowski","84-366-76-12","al. Bilski 83554","Debrzno","55"
"845","Penelopa","Wierzbicki","17-967-92-99","al. Chmura 963","Jelenia Góra","70"
"846","Gedeon","Bartnik","91-018-05-82","al. Jóźwik 1970","Ciechanów","2"
"847","Zygmunt","Witkowski","86-302-80-20","al. Zwoliński 6852","Ciechanów","82"
"848","Eustracjusz","Łukasiewicz","44-477-93-11","ul. Cholewa 665","Człopa","12"
"849","Walenty","Kruk","56-277-35-75","ul. Łukaszewski 020","Drezdenko","66"
"850","Efrem","Pawelec","29-966-30-40","al. Golec 40044","Gorzów Wielkopolski","78"
"851","Izaak","Wawrzyniak","81-925-62-71","ul. Sieradzki 4296","Legnica","37"
"852","Alina","Świerczyński","84-853-80-17","al. Bogusz 621","Sępólno Krajeńskie","15"
"853","Nikola","Banasiak","95-295-39-45","al. Motyka 4447","Bodzentyn","97"
"854","Konstanty","Nowacki","48-427-20-25","ul. Żyła 12089","Zambrów","95"
"855","Hanna","Kita","17-112-52-70","ul. Kuliński 40017","Swarzędz","2"
"856","Wilhelmina","Szymczak","48-313-72-54","al. Smoliński 7926","Łaziska Górne","51"
"857","Alwar","Kuc","91-783-54-45","al. Jagodziński 1898","Myślibórz","99"
"858","Helena","Gałązka","16-923-46-80","al. Herman 63493","Dąbrowa Białostocka","80"
"859","Karolina","Owczarek","81-879-98-20","al. Konieczny 916","Kisielice","82"
"860","Weronika","Guzik","83-269-29-28","ul. Kwieciński 50685","Pasym","9"
"861","Walerian","Adamczyk","33-977-03-80","ul. Cieśla 309","Twardogóra","88"
"862","Eudoksja","Olejniczak","24-807-15-34","ul. Nowaczyk 606","Karpacz","10"
"863","Paweł","Kulesza","22-897-68-36","ul. Gruszka 66240","Oborniki","65"
"864","Juliusz","Woźniak","65-935-56-00","al. Prokop 9082","Trzemeszno","12"
"865","Karolina","Dąbrowski","29-535-35-55","ul. Różycki 44765","Orzysz","63"
"866","Ryszard","Madej","48-126-55-79","al. Bednarczyk 0590","Radom","68"
"867","Regina","Król","91-855-75-54","al. Maćkowiak 991","Jędrzejów","64"
"868","Waleria","Urbańczyk","67-818-94-21","al. Górecki 41341","Tarnogród","45"
"869","Marceli","Młynarczyk","16-204-21-79","al. Wyszyński 053","Ziębice","47"
"870","Feliks","Adamus","94-571-77-60","al. Cebula 5245","Łochów","32"
"871","Marcin","Markiewicz","58-498-99-28","al. Kotowski 98861","Prochowice","91"
"872","Maksymilian","Prus","74-431-06-04","al. Jagielski 80953","Rybnik","92"
"873","Nestor","Żak","87-285-24-08","ul. Zabłocki 557","Gorlice","86"
"874","Agnieszka","Kaźmierczak","44-835-46-42","ul. Dobrowolski 9266","Mosina","45"
"875","Terencjusz","Przybył","34-183-14-27","al. Augustyn 93688","Działoszyn","43"
"876","Jeremiasz","Zawada","52-279-93-78","al. Majchrzak 416","Żukowo","81"
"877","Wilhelmina","Małecki","74-874-40-47","ul. Cieślak 02528","Kęty","37"
"878","Dorian","Strzelczyk","41-286-95-19","ul. Matysiak 844","Lipno","13"
"879","Ksawery","Rusin","33-870-72-89","al. Adamek 734","Karczew","12"
"880","Nazary","Cygan","84-909-35-64","ul. Dobrzyński 306","Czarnków","6"
"881","Cecyliusz","Borowski","43-995-39-48","ul. Klimek 20183","Środa Wielkopolska","8"
"882","Izabela","Sobczyk","67-792-16-03","al. Makowski 156","Kościan","49"
"883","Romeo","Dudziński","87-381-28-42","al. Urbański 653","Wołów","8"
"884","Ada","Adamiak","59-078-51-15","ul. Kosiński 60965","Barwice","91"
"885","Patrycy","Kaczorowski","71-526-39-83","al. Jędrzejczyk 337","Nowa Sól","37"
"886","Emilia","Kwaśniewski","71-417-71-11","al. Lis 0207","Brześć Kujawski","6"
"887","Alan","Zabłocki","54-474-88-06","al. Kolasa 70984","Biskupiec","26"
"888","Gabriel","Krajewski","95-676-84-81","al. Mika 6300","Brusy","33"
"889","Sybilla","Wilczek","91-440-44-85","al. Kępa 12762","Bardo","57"
"890","Kwintyn","Kosowski","22-574-30-26","ul. Lisiecki 7353","Bytom Odrzański","40"
"891","Weronika","Jóźwiak","16-118-00-59","al. Maćkowiak 09726","Osieczna","71"
"892","Natanael","Lewandowski","84-332-36-54","ul. Milczarek 0595","Iława","7"
"893","Angela","Wypych","85-397-81-92","al. Domański 117","Świnoujście","80"
"894","Ksenofont","Jaworski","43-248-67-51","ul. Głowacki 49833","Ożarów","25"
"895","Brygida","Jóźwik","46-388-21-38","ul. Kwaśniewski 337","Dobra (powiat turecki)","75"
"896","Porfiriusz","Ślusarczyk","58-572-45-39","ul. Rusin 5926","Witkowo","80"
"897","Jeremi","Marcinkowski","65-188-97-78","ul. Sokół 5758","Górzno","2"
"898","Maksym","Cholewa","83-753-12-03","al. Staniszewski 696","Trzebiatów","57"
"899","Tamara","Milewski","16-314-56-51","al. Cygan 898","Kobyłka","6"
"900","Sylwia","Słowiński","55-546-72-42","ul. Partyka 452","Włodawa","76"
"901","Żaneta","Jabłoński","44-472-03-95","ul. Rudnicki 090","Świdnica","35"
"902","Igor","Lis","46-281-47-27","ul. Słowik 0858","Lubań","10"
"903","Walter","Gąsiorowski","82-209-50-83","ul. Buczek 23000","Zawiercie","66"
"904","Renata","Cebula","85-430-93-80","ul. Raczyński 04443","Starachowice","53"
"905","Ksawery","Barański","75-323-56-55","al. Rybicki 5119","Ruciane-Nida","26"
"906","Roderyk","Kucharczyk","77-413-59-79","al. Białek 974","Pleszew","77"
"907","Teodor","Izdebski","76-076-47-92","al. Czajka 6250","Brańsk","59"
"908","Hanna","Kula","94-215-64-48","ul. Jastrzębski 3898","Tychowo","40"
"909","Lea","Maćkowiak","14-155-73-66","ul. Jóźwiak 0272","Złoty Stok","30"
"910","Eliza","Wiącek","17-611-93-80","ul. Wieczorek 0987","Żarów","53"
"911","Konrad","Szwed","62-438-32-66","ul. Banasiak 57152","Rudnik nad Sanem","10"
"912","Florian","Paszkowski","14-098-46-83","ul. Sitek 254","Lubin","43"
"913","Roland","Przybyła","18-797-84-49","ul. Mackiewicz 2922","Borek Wielkopolski","29"
"914","Melania","Porębski","12-965-19-57","al. Sikorski 74713","Wojcieszów","99"
"915","Prokul","Zych","62-117-47-76","ul. Niewiadomski 523","Malbork","5"
"916","Alicja","Wilczek","44-102-74-00","al. Bąk 330","Racibórz","72"
"917","Leonard","Ostrowski","46-485-14-71","ul. Węgrzyn 406","Łęczna","3"
"918","Prokul","Cichy","46-050-56-64","ul. Czarnecki 4421","Nowy Sącz","34"
"919","Ireneusz","Kapusta","23-619-53-89","al. Janicki 993","Mirsk","3"
"920","Kamila","Polak","61-736-66-48","ul. Muszyński 609","Wolbrom","68"
"921","Wilhelmina","Wierzbicki","46-847-89-50","ul. Bagiński 502","Sędziszów Małopolski","87"
"922","Witalis","Laskowski","29-266-80-25","ul. Borek 92278","Prudnik","82"
"923","Beniamin","Lach","54-925-42-48","al. Szczęsna 8149","Mysłowice","33"
"924","Aaron","Rakowski","84-656-75-60","al. Wawrzyniak 99611","Okonek","99"
"925","Roger","Konieczny","15-929-21-89","ul. Broda 558","Mogielnica","43"
"926","Kira","Barański","95-358-24-76","ul. Grabowski 61532","Wysoka","88"
"927","Chloe","Czerniak","22-123-81-95","ul. Kubicki 941","Zwierzyniec","19"
"928","Grzegorz","Niemiec","41-852-16-69","ul. Dobrzyński 3746","Polanów","82"
"929","Konrad","Szyszka","63-518-78-95","ul. Wolak 7090","Goniądz","50"
"930","Walter","Flis","42-155-70-07","ul. Lipiński 54751","Siechnice","35"
"931","Stanisław","Marzec","54-035-28-41","al. Cichy 2782","Nowogród Bobrzański","23"
"932","Wacław","Lis","89-374-28-48","al. Gutowski 778","Lidzbark Warmiński","3"
"933","Cecylia","Socha","24-538-01-18","ul. Włodarski 736","Łazy","80"
"934","Bazyli","Czerwiński","24-028-47-97","ul. Lesiak 33655","Międzyzdroje","23"
"935","Nadzieja","Jurkiewicz","65-681-13-77","ul. Łukasik 5994","Żychlin","41"
"936","Marta","Wojtasik","13-868-91-31","ul. Konieczny 538","Mogielnica","39"
"937","Polikarp","Banach","43-215-85-24","al. Białas 5206","Kowalewo Pomorskie","92"
"938","Dominik","Dudzik","32-562-01-71","al. Strzelczyk 21427","Wyśmierzyce","92"
"939","Gabriel","Osiński","91-296-16-48","al. Kołodziej 62434","Płoty","80"
"940","Anastazja","Kasprzak","71-564-01-52","al. Kowal 87424","Chęciny","16"
"941","Kleopatra","Tokarski","15-035-81-75","al. Stec 55243","Włoszczowa","24"
"942","Izajasz","Lisowski","52-064-38-85","ul. Cieślak 65427","Józefów (powiat otwocki)","78"
"943","Bertram","Borowiec","55-185-74-09","ul. Domański 065","Łomża","30"
"944","Weronika","Bujak","56-521-22-20","ul. Porębski 6752","Radom","74"
"945","Ludwik","Jagodziński","48-324-37-99","ul. Jasiński 5220","Zgierz","33"
"946","Kalistrat","Włodarczyk","82-764-78-34","ul. Brzeziński 05958","Dębica","47"
"947","Samson","Czyż","95-006-05-63","ul. Wilk 5449","Wyszków","69"
"948","Baldwin","Jezierski","56-968-80-21","al. Górski 1649","Sierpc","15"
"949","Szymon","Florek","87-323-83-59","ul. Sochacki 708","Korsze","90"
"950","Noemi","Kosowski","86-553-43-63","ul. Wojciechowski 6814","Nowy Dwór Gdański","87"
"951","Alfred","Kruk","43-952-40-53","ul. Kurowski 9087","Krasnobród","89"
"952","Borys","Olejniczak","86-737-34-42","al. Jagiełło 8834","Wschowa","55"
"953","Leon","Rosiński","54-767-88-41","al. Broda 053","Dynów","67"
"954","Karolina","Jurkowski","84-090-20-00","ul. Skowronek 30798","Lubliniec","34"
"955","Hilarion","Bąkowski","25-664-94-77","al. Lewandowski 2899","Opole Lubelskie","29"
"956","Daria","Stachowiak","13-375-62-09","ul. Bober 079","Byczyna","6"
